cd .transaction_id,customer_id,agent_id,branch,amount,channel,source_account,declared_account,bureau_inquiries_7d,gps_mismatch_km,repeated_source_count,employee_override_count
TX000258,CUST00998,AG0084,Nagpur,44670.61,ATM,ACC1223,ACC1223,3,0.0,0,0
TX000259,CUST01174,AG0051,Delhi,11140.15,Cards,ACC1000,ACC1000,0,3.23,2,0
TX000260,CUST00688,AG0058,Pune,17511.73,UPI,ACC9005,ACC1163,0,1.86,0,0
TX000261,CUST00848,AG0064,Nashik,19402.17,Wallet,ACC1214,ACC1214,1,0.0,4,0
TX000262,CUST00069,AG0038,Pune,14217.91,ATM,ACC9004,ACC1115,4,2.82,10,2
TX000263,CUST00338,AG0078,Nashik,16335.72,Payment Gateway,ACC1015,ACC1015,1,0.98,5,0
TX000264,CUST00197,AG0007,Nashik,49764.45,IMPS,ACC1144,ACC1144,0,1.97,3,0
TX000265,CUST00424,AG0022,Bengaluru,19707.94,Wallet,ACC9001,ACC1245,0,1.22,3,0
TX000266,CUST00794,AG0024,Nagpur,62254.06,Cards,ACC9034,ACC1135,0,0.0,4,0
TX000267,CUST00199,AG0011,Bengaluru,16856.22,Wallet,ACC1077,ACC1077,1,1.72,1,1
TX000268,CUST01097,AG0088,Nashik,30655.28,NEFT,ACC1267,ACC1267,0,3.53,1,2
TX000269,CUST00302,AG0016,Nashik,11051.12,Payment Gateway,ACC1292,ACC1292,1,0.0,10,0
TX000270,CUST00138,AG0012,Nashik,31974.35,Wallet,ACC1132,ACC1132,0,0.0,3,0
TX000271,CUST00231,AG0054,Mumbai,8335.66,Wallet,ACC1267,ACC1267,5,2.15,0,0
TX000272,CUST01097,AG0045,Nashik,10533.38,ATM,ACC1051,ACC1051,1,2.6,0,0
TX000273,CUST00487,AG0007,Bengaluru,25680.82,NEFT,ACC9021,ACC1205,0,1.54,3,0
TX000274,CUST00202,AG0030,Mumbai,9242.1,Wallet,ACC1143,ACC1143,3,0.97,2,0
TX000275,CUST00834,AG0095,Nashik,66762.72,IMPS,ACC1108,ACC1108,0,3.06,2,0
TX000276,CUST00060,AG0023,Mumbai,51237.04,UPI,ACC1268,ACC1268,0,0.0,2,0
TX000277,CUST00254,AG0088,Pune,13456.23,Cards,ACC1237,ACC1237,0,2.29,4,0
TX000278,CUST00530,AG0096,Bengaluru,43862.07,IMPS,ACC1179,ACC1179,1,0.57,1,0
TX000279,CUST00271,AG0083,Mumbai,30945.85,NEFT,ACC1004,ACC1004,1,0.0,5,1
TX000280,CUST00772,AG0045,Nashik,14211.16,Payment Gateway,ACC1140,ACC1140,1,0.0,0,5
TX000281,CUST00579,AG0039,Bengaluru,52652.65,Payment Gateway,ACC1191,ACC1191,4,0.0,2,0
TX000282,CUST00117,AG0077,Nashik,53643.49,Payment Gateway,ACC1264,ACC1264,0,0.0,5,0
TX000283,CUST01172,AG0025,Nagpur,40127.99,ATM,ACC1018,ACC1018,1,1.22,1,3
TX000284,CUST00349,AG0085,Delhi,16565.07,IMPS,ACC1183,ACC1183,2,0.84,5,3
TX000285,CUST00456,AG0046,Mumbai,43638.48,Wallet,ACC1171,ACC1171,3,0.0,1,0
TX000286,CUST00964,AG0007,Bengaluru,210928.89,UPI,ACC1237,ACC1237,1,1.51,2,0
TX000287,CUST00282,AG0026,Nagpur,20142.17,Cards,ACC9009,ACC1211,0,2.05,4,0
TX000288,CUST00363,AG0041,Bengaluru,8892.58,IMPS,ACC1041,ACC1041,2,2.7,1,1
TX000289,CUST00880,AG0052,Nashik,75779.4,UPI,ACC9027,ACC1045,1,3.87,2,3
TX000290,CUST01088,AG0025,Pune,51523.05,IMPS,ACC1164,ACC1164,0,2.31,0,0
TX000291,CUST00611,AG0038,Nashik,58376.79,NEFT,ACC9002,ACC1156,1,0.11,2,0
TX000292,CUST00386,AG0022,Nashik,7154.18,UPI,ACC1250,ACC1250,0,0.91,4,0
TX000293,CUST00099,AG0085,Pune,33356.37,Payment Gateway,ACC1273,ACC1273,0,0.8,1,0
TX000294,CUST00314,AG0027,Bengaluru,23842.01,ATM,ACC1129,ACC1129,0,0.43,4,0
TX000295,CUST00218,AG0064,Mumbai,52771.86,Wallet,ACC1060,ACC1060,1,0.6,0,1
TX000296,CUST01017,AG0027,Bengaluru,65382.39,UPI,ACC9035,ACC1151,0,1.94,1,0
TX000297,CUST00154,AG0093,Bengaluru,12895.4,IMPS,ACC1046,ACC1046,1,1.66,8,0
TX000298,CUST00081,AG0038,Nagpur,49130.87,Payment Gateway,ACC9011,ACC1025,0,3.45,0,0
TX000299,CUST00897,AG0080,Nagpur,45661.11,Cards,ACC1087,ACC1087,1,0.0,1,1
TX000300,CUST00342,AG0015,Mumbai,35810.66,Wallet,ACC1244,ACC1244,0,0.0,3,0
TX000301,CUST00735,AG0079,Pune,25709.96,Cards,ACC1092,ACC1092,1,2.41,0,0
TX000302,CUST01075,AG0099,Bengaluru,34263.43,Payment Gateway,ACC1006,ACC1006,3,0.0,2,0
TX000303,CUST00789,AG0020,Delhi,108019.21,UPI,ACC1127,ACC1127,1,0.87,0,1
TX000304,CUST00154,AG0097,Nashik,18621.95,NEFT,ACC1253,ACC1253,0,1.64,1,0
TX000305,CUST01174,AG0058,Pune,65191.45,UPI,ACC1235,ACC1235,5,3.75,2,0
TX000306,CUST01142,AG0071,Pune,91427.0,Payment Gateway,ACC1206,ACC1206,2,2.83,0,0
TX000307,CUST00969,AG0092,Bengaluru,19097.24,UPI,ACC1232,ACC1232,2,0.68,0,0
TX000308,CUST00766,AG0090,Pune,4708.98,Payment Gateway,ACC1149,ACC1149,1,1.17,0,2
TX000309,CUST00391,AG0092,Nagpur,10728.32,Payment Gateway,ACC1110,ACC1110,3,2.39,1,1
TX000310,CUST01033,AG0018,Nashik,30601.1,ATM,ACC1230,ACC1230,1,0.0,0,0
TX000311,CUST00660,AG0065,Nashik,20221.78,Payment Gateway,ACC9042,ACC1065,2,0.99,0,3
TX000312,CUST00274,AG0018,Nashik,92875.81,ATM,ACC1150,ACC1150,0,0.13,2,3
TX000313,CUST00596,AG0088,Nagpur,10234.41,Payment Gateway,ACC9039,ACC1111,0,0.0,0,0
TX000314,CUST00855,AG0087,Bengaluru,85796.85,Wallet,ACC1245,ACC1245,1,2.05,1,0
TX000315,CUST00330,AG0037,Bengaluru,3192.75,Payment Gateway,ACC9048,ACC1028,2,1.27,0,0
TX000316,CUST00210,AG0079,Bengaluru,57429.27,IMPS,ACC1183,ACC1183,1,2.01,2,0
TX000317,CUST00641,AG0071,Pune,57255.17,Wallet,ACC1195,ACC1195,1,0.0,0,0
TX000318,CUST01120,AG0095,Delhi,5917.45,IMPS,ACC1188,ACC1188,0,2.4,0,0
TX000319,CUST00878,AG0036,Delhi,18294.94,Wallet,ACC9002,ACC1263,0,3.65,0,1
TX000320,CUST00105,AG0100,Bengaluru,43013.42,Cards,ACC9020,ACC1079,2,0.53,2,0
TX000321,CUST01035,AG0021,Nashik,29706.01,NEFT,ACC1094,ACC1094,0,0.98,0,0
TX000322,CUST01087,AG0061,Delhi,12322.94,ATM,ACC1184,ACC1184,4,1.22,4,0
TX000323,CUST01107,AG0093,Nagpur,6973.29,Wallet,ACC1058,ACC1058,0,1.71,3,0
TX000324,CUST00395,AG0042,Delhi,30398.73,IMPS,ACC1022,ACC1022,2,1.73,1,0
TX000325,CUST00892,AG0083,Pune,40150.98,Cards,ACC1275,ACC1275,2,0.0,0,0
TX000326,CUST01143,AG0010,Delhi,21355.02,Cards,ACC1091,ACC1091,1,3.88,1,0
TX000327,CUST01200,AG0006,Bengaluru,56620.1,ATM,ACC1032,ACC1032,0,1.49,3,0
TX000328,CUST00897,AG0049,Nashik,14697.02,Payment Gateway,ACC1044,ACC1044,0,1.86,8,0
TX000329,CUST00023,AG0071,Delhi,31720.22,ATM,ACC1191,ACC1191,4,0.0,0,1
TX000330,CUST01050,AG0019,Mumbai,8673.05,NEFT,ACC9041,ACC1176,0,2.55,4,2
TX000331,CUST01126,AG0010,Nagpur,36844.24,IMPS,ACC1281,ACC1281,2,4.13,1,0
TX000332,CUST00481,AG0013,Nagpur,138997.13,NEFT,ACC1065,ACC1065,1,0.0,2,0
TX000333,CUST00648,AG0055,Mumbai,6192.53,Cards,ACC1290,ACC1290,0,3.53,1,0
TX000334,CUST00948,AG0058,Nagpur,56108.32,UPI,ACC1169,ACC1169,0,0.0,4,0
TX000335,CUST00157,AG0094,Pune,70557.52,ATM,ACC9046,ACC1275,1,0.0,1,2
TX000336,CUST01106,AG0061,Bengaluru,48803.15,IMPS,ACC1282,ACC1282,3,0.0,0,0
TX000337,CUST01029,AG0002,Bengaluru,40564.02,IMPS,ACC1046,ACC1046,0,0.0,5,0
TX000338,CUST00991,AG0046,Pune,12667.79,UPI,ACC1074,ACC1074,0,1.47,1,1
TX000339,CUST00932,AG0006,Pune,71382.0,Payment Gateway,ACC1198,ACC1198,5,3.86,2,0
TX000340,CUST01168,AG0023,Nashik,37507.38,Payment Gateway,ACC1134,ACC1134,3,2.41,8,0
TX000341,CUST00707,AG0063,Nashik,68603.76,IMPS,ACC1207,ACC1207,0,1.84,2,0
TX000342,CUST00243,AG0085,Mumbai,22584.9,UPI,ACC9038,ACC1095,1,0.0,0,1
TX000343,CUST00262,AG0074,Delhi,7666.4,UPI,ACC1011,ACC1011,3,1.36,0,0
TX000344,CUST00831,AG0077,Delhi,127344.81,Payment Gateway,ACC1092,ACC1092,2,1.04,1,5
TX000345,CUST00293,AG0075,Mumbai,38012.37,IMPS,ACC9026,ACC1246,2,1.95,0,0
TX000346,CUST00790,AG0017,Pune,83779.09,IMPS,ACC1035,ACC1035,1,0.82,3,0
TX000347,CUST00267,AG0078,Delhi,78862.65,ATM,ACC9042,ACC1060,1,0.86,4,0
TX000348,CUST00988,AG0099,Nashik,9414.21,Wallet,ACC1219,ACC1219,3,0.0,0,1
TX000349,CUST01114,AG0053,Nagpur,6201.84,Wallet,ACC1042,ACC1042,0,0.33,1,0
TX000350,CUST00647,AG0053,Nagpur,10501.06,ATM,ACC1192,ACC1192,0,2.36,1,0
TX000351,CUST00847,AG0071,Delhi,25894.71,ATM,ACC1203,ACC1203,1,0.0,10,0
TX000352,CUST00244,AG0096,Mumbai,21083.48,IMPS,ACC1203,ACC1203,0,0.0,3,0
TX000353,CUST00011,AG0012,Mumbai,24409.65,UPI,ACC9040,ACC1026,0,1.03,0,0
TX000354,CUST00821,AG0079,Bengaluru,29731.49,ATM,ACC1019,ACC1019,0,1.37,1,0
TX000355,CUST00069,AG0077,Delhi,27673.95,IMPS,ACC1265,ACC1265,2,0.09,1,0
TX000356,CUST00819,AG0046,Bengaluru,19002.56,ATM,ACC9017,ACC1080,0,0.04,1,1
TX000357,CUST00713,AG0045,Nagpur,24241.72,UPI,ACC1286,ACC1286,0,0.0,1,0
TX000358,CUST00697,AG0015,Delhi,73937.25,Payment Gateway,ACC1037,ACC1037,1,0.0,0,0
TX000359,CUST00057,AG0062,Pune,15702.77,Wallet,ACC1234,ACC1234,5,2.64,2,0
TX000360,CUST00724,AG0067,Delhi,18381.01,Payment Gateway,ACC1161,ACC1161,2,0.0,0,0
TX000361,CUST00552,AG0024,Bengaluru,26857.06,Payment Gateway,ACC1111,ACC1111,0,3.12,0,0
TX000362,CUST00730,AG0020,Pune,92314.5,UPI,ACC1127,ACC1127,2,0.69,1,0
TX000363,CUST01177,AG0036,Nashik,4246.02,ATM,ACC1252,ACC1252,0,1.06,0,0
TX000364,CUST00867,AG0062,Delhi,10068.26,Wallet,ACC1027,ACC1027,2,3.44,2,0
TX000365,CUST00778,AG0075,Pune,14491.21,NEFT,ACC9013,ACC1004,0,5.59,0,0
TX000366,CUST01022,AG0055,Mumbai,17187.02,NEFT,ACC1175,ACC1175,3,0.99,0,0
TX000367,CUST00553,AG0031,Delhi,23149.92,IMPS,ACC1117,ACC1117,3,2.31,2,0
TX000368,CUST00276,AG0081,Delhi,28800.78,Cards,ACC9031,ACC1004,0,0.0,1,0
TX000369,CUST00976,AG0081,Pune,24259.51,NEFT,ACC9016,ACC1030,0,0.31,1,1
TX000370,CUST00720,AG0087,Delhi,10155.97,Payment Gateway,ACC9007,ACC1176,1,2.66,0,0
TX000371,CUST00781,AG0079,Nagpur,8551.76,Wallet,ACC1228,ACC1228,0,1.01,3,0
TX000372,CUST00147,AG0011,Mumbai,19680.64,Payment Gateway,ACC1292,ACC1292,0,0.92,0,0
TX000373,CUST01067,AG0058,Nashik,13734.19,NEFT,ACC1185,ACC1185,4,3.77,2,0
TX000374,CUST00196,AG0009,Nashik,28804.06,Cards,ACC1085,ACC1085,1,2.04,2,0
TX000375,CUST00507,AG0095,Nagpur,24604.98,ATM,ACC1199,ACC1199,3,1.18,0,0
TX000376,CUST00957,AG0070,Nagpur,29057.53,Payment Gateway,ACC1166,ACC1166,1,0.0,2,2
TX000377,CUST01094,AG0040,Nagpur,26040.75,UPI,ACC1222,ACC1222,1,0.13,1,0
TX000378,CUST00280,AG0045,Nagpur,25780.46,Cards,ACC9033,ACC1155,4,0.96,1,0
TX000379,CUST01123,AG0048,Mumbai,20421.52,Cards,ACC1118,ACC1118,0,1.24,2,0
TX000380,CUST00163,AG0055,Bengaluru,5895.82,ATM,ACC1193,ACC1193,3,0.61,2,1
TX000381,CUST00374,AG0018,Nagpur,10078.7,Cards,ACC9004,ACC1211,0,0.0,2,0
TX000382,CUST00046,AG0024,Pune,19115.12,Cards,ACC9034,ACC1009,2,1.31,1,0
TX000383,CUST01021,AG0048,Nashik,35565.69,UPI,ACC1159,ACC1159,3,2.22,8,0
TX000384,CUST00372,AG0025,Nagpur,5967.13,Cards,ACC9030,ACC1200,0,2.4,2,0
TX000385,CUST00640,AG0042,Mumbai,32372.85,ATM,ACC1106,ACC1106,1,1.16,0,0
TX000386,CUST00107,AG0086,Mumbai,24544.91,Wallet,ACC1101,ACC1101,0,3.52,0,0
TX000387,CUST00318,AG0048,Pune,13499.3,Payment Gateway,ACC1243,ACC1243,1,3.37,5,5
TX000388,CUST00316,AG0090,Delhi,42514.16,IMPS,ACC9041,ACC1030,0,0.0,0,2
TX000389,CUST00734,AG0093,Mumbai,51178.27,ATM,ACC9024,ACC1098,2,0.27,0,0
TX000390,CUST00960,AG0036,Delhi,96461.64,UPI,ACC1178,ACC1178,1,0.0,1,0
TX000391,CUST00380,AG0003,Delhi,7443.19,Payment Gateway,ACC1259,ACC1259,5,2.24,3,0
TX000392,CUST00316,AG0079,Nagpur,13656.88,UPI,ACC1254,ACC1254,0,0.91,5,0
TX000393,CUST00393,AG0013,Pune,48793.27,Payment Gateway,ACC9031,ACC1016,1,0.75,2,0
TX000394,CUST00146,AG0002,Mumbai,63371.51,Payment Gateway,ACC1025,ACC1025,0,0.0,1,0
TX000395,CUST00545,AG0068,Pune,187670.69,UPI,ACC1029,ACC1029,4,0.0,8,0
TX000396,CUST00389,AG0025,Delhi,44388.33,IMPS,ACC1118,ACC1118,1,0.0,3,0
TX000397,CUST00875,AG0014,Mumbai,65636.61,ATM,ACC1234,ACC1234,0,0.14,0,5
TX000398,CUST00646,AG0071,Nagpur,60196.96,Payment Gateway,ACC1226,ACC1226,1,0.83,1,0
TX000399,CUST00521,AG0047,Nashik,23872.73,Payment Gateway,ACC1281,ACC1281,0,0.0,0,0
TX000400,CUST00619,AG0001,Nagpur,8849.92,Payment Gateway,ACC1069,ACC1069,3,3.08,1,0
TX000401,CUST00320,AG0018,Nagpur,17386.16,IMPS,ACC9022,ACC1048,0,0.15,0,0
TX000402,CUST00159,AG0093,Nagpur,43740.2,Wallet,ACC1291,ACC1291,3,0.23,0,0
TX000403,CUST01181,AG0049,Pune,4061.1,Cards,ACC1019,ACC1019,1,0.0,4,2
TX000404,CUST00024,AG0082,Bengaluru,21333.17,UPI,ACC1116,ACC1116,0,0.0,2,0
TX000405,CUST01179,AG0065,Pune,15724.24,Cards,ACC1201,ACC1201,0,0.56,0,0
TX000406,CUST00538,AG0011,Nashik,27202.46,IMPS,ACC1025,ACC1025,2,0.01,1,0
TX000407,CUST01074,AG0032,Mumbai,22902.04,NEFT,ACC1287,ACC1287,0,1.34,2,1
TX000408,CUST00906,AG0080,Mumbai,9153.14,IMPS,ACC1086,ACC1086,0,0.0,4,0
TX000409,CUST00303,AG0037,Pune,8964.14,NEFT,ACC1027,ACC1027,1,3.36,0,0
TX000410,CUST01072,AG0097,Nagpur,32134.01,IMPS,ACC9034,ACC1275,2,0.34,5,0
TX000411,CUST00412,AG0090,Delhi,14962.72,UPI,ACC9018,ACC1130,0,0.0,2,0
TX000412,CUST00040,AG0038,Bengaluru,28011.59,NEFT,ACC1184,ACC1184,1,0.57,0,3
TX000413,CUST00045,AG0006,Mumbai,61930.83,Cards,ACC1287,ACC1287,0,0.76,0,0
TX000414,CUST00620,AG0031,Delhi,19381.53,NEFT,ACC1180,ACC1180,3,3.75,0,0
TX000415,CUST00700,AG0051,Bengaluru,29386.83,Wallet,ACC1143,ACC1143,1,0.0,0,0
TX000416,CUST00640,AG0078,Nagpur,24826.1,Payment Gateway,ACC1078,ACC1078,0,0.0,4,0
TX000417,CUST00881,AG0099,Mumbai,44034.72,IMPS,ACC1268,ACC1268,0,0.37,1,3
TX000418,CUST00061,AG0098,Nagpur,65534.8,Cards,ACC9009,ACC1060,0,1.11,2,1
TX000419,CUST00219,AG0017,Mumbai,40414.82,ATM,ACC1077,ACC1077,0,0.0,0,0
TX000420,CUST00977,AG0018,Delhi,65790.48,Payment Gateway,ACC9049,ACC1183,0,2.45,0,0
TX000421,CUST00031,AG0035,Nashik,8445.95,IMPS,ACC1016,ACC1016,2,0.0,0,2
TX000422,CUST01004,AG0089,Nagpur,17252.57,ATM,ACC1224,ACC1224,2,0.06,2,1
TX000423,CUST00079,AG0067,Pune,18326.31,UPI,ACC1274,ACC1274,3,2.26,0,0
TX000424,CUST01058,AG0098,Bengaluru,13126.5,Wallet,ACC1020,ACC1020,3,0.0,2,0
TX000425,CUST00950,AG0083,Nashik,8728.45,IMPS,ACC1264,ACC1264,2,1.65,5,0
TX000426,CUST00663,AG0058,Pune,9175.2,Payment Gateway,ACC1069,ACC1069,3,1.78,0,0
TX000427,CUST00254,AG0012,Pune,58305.95,UPI,ACC1083,ACC1083,1,0.67,1,1
TX000428,CUST00328,AG0049,Delhi,13265.53,NEFT,ACC1261,ACC1261,1,0.65,4,0
TX000429,CUST00634,AG0094,Nashik,18886.16,IMPS,ACC1026,ACC1026,5,0.33,0,1
TX000430,CUST01022,AG0070,Pune,36046.9,IMPS,ACC1006,ACC1006,1,0.0,0,0
TX000431,CUST00570,AG0080,Bengaluru,42275.9,UPI,ACC1125,ACC1125,0,1.48,0,0
TX000432,CUST01184,AG0078,Nagpur,20867.13,UPI,ACC1074,ACC1074,1,2.37,2,0
TX000433,CUST00364,AG0059,Bengaluru,130829.76,UPI,ACC1293,ACC1293,2,3.62,0,2
TX000434,CUST01128,AG0009,Nagpur,25703.49,Wallet,ACC1034,ACC1034,0,0.0,2,0
TX000435,CUST01084,AG0012,Nashik,58577.46,Wallet,ACC1055,ACC1055,5,0.83,0,0
TX000436,CUST01178,AG0080,Nagpur,122972.24,Cards,ACC1162,ACC1162,1,0.0,0,0
TX000437,CUST00004,AG0016,Pune,21224.57,Payment Gateway,ACC1148,ACC1148,3,0.0,3,5
TX000438,CUST01148,AG0082,Mumbai,6448.0,NEFT,ACC9022,ACC1211,0,0.0,0,0
TX000439,CUST00060,AG0023,Mumbai,18933.08,Payment Gateway,ACC1202,ACC1202,1,0.25,1,0
TX000440,CUST00944,AG0069,Nagpur,20390.67,Payment Gateway,ACC1069,ACC1069,0,0.0,2,0
TX000441,CUST00680,AG0046,Pune,65888.68,UPI,ACC9043,ACC1009,0,0.89,1,0
TX000442,CUST00798,AG0024,Delhi,4227.66,Payment Gateway,ACC1084,ACC1084,0,0.0,0,0
TX000443,CUST00359,AG0015,Nagpur,156355.17,UPI,ACC9019,ACC1154,1,2.29,0,0
TX000444,CUST00991,AG0094,Delhi,18271.13,Wallet,ACC9021,ACC1256,3,3.06,2,0
TX000445,CUST01070,AG0015,Pune,20509.4,Wallet,ACC1018,ACC1018,1,0.0,0,0
TX000446,CUST00640,AG0003,Delhi,71848.59,IMPS,ACC9049,ACC1023,0,1.71,0,0
TX000447,CUST00323,AG0036,Pune,27565.53,NEFT,ACC1060,ACC1060,1,2.56,0,3
TX000448,CUST00351,AG0010,Nagpur,34032.55,Cards,ACC1145,ACC1145,0,5.03,0,0
TX000449,CUST00367,AG0091,Delhi,114607.27,Payment Gateway,ACC1044,ACC1044,2,1.9,2,0
TX000450,CUST01093,AG0011,Nashik,29809.0,Wallet,ACC1101,ACC1101,4,0.0,2,1
TX000451,CUST00459,AG0019,Delhi,15968.2,IMPS,ACC1238,ACC1238,2,1.59,2,1
TX000452,CUST00062,AG0009,Nashik,9710.32,Wallet,ACC1166,ACC1166,0,1.48,0,0
TX000453,CUST00146,AG0039,Delhi,23604.61,IMPS,ACC1054,ACC1054,1,0.0,1,3
TX000454,CUST00883,AG0056,Delhi,63944.26,IMPS,ACC9013,ACC1196,0,0.0,2,1
TX000455,CUST00949,AG0042,Delhi,9943.53,NEFT,ACC1058,ACC1058,4,0.0,0,0
TX000456,CUST00126,AG0012,Mumbai,123128.98,UPI,ACC1194,ACC1194,2,0.15,0,0
TX000457,CUST00649,AG0039,Delhi,94907.88,Cards,ACC9043,ACC1228,2,0.0,5,5
TX000458,CUST00828,AG0017,Nagpur,12755.78,UPI,ACC9032,ACC1298,0,0.67,0,0
TX000459,CUST00433,AG0085,Mumbai,25784.18,Cards,ACC1195,ACC1195,3,0.0,1,0
TX000460,CUST00258,AG0018,Pune,48620.54,Cards,ACC1147,ACC1147,5,1.84,3,2
TX000461,CUST00931,AG0066,Nashik,30634.8,NEFT,ACC1217,ACC1217,0,1.94,1,0
TX000462,CUST00485,AG0092,Delhi,29983.89,UPI,ACC1255,ACC1255,1,0.95,1,0
TX000463,CUST01079,AG0097,Nagpur,25534.7,ATM,ACC1072,ACC1072,0,0.35,1,1
TX000464,CUST01105,AG0075,Nagpur,134465.54,ATM,ACC1039,ACC1039,2,0.0,1,1
TX000465,CUST00604,AG0038,Mumbai,94256.75,ATM,ACC1215,ACC1215,0,1.62,2,0
TX000466,CUST00056,AG0037,Nashik,8442.93,Wallet,ACC9018,ACC1293,2,1.17,0,0
TX000467,CUST00310,AG0085,Nashik,21660.52,Wallet,ACC1057,ACC1057,2,3.69,1,1
TX000468,CUST00173,AG0019,Delhi,11306.11,Wallet,ACC1016,ACC1016,0,0.0,0,0
TX000469,CUST00238,AG0007,Mumbai,24482.38,Cards,ACC9016,ACC1176,2,0.0,3,0
TX000470,CUST00799,AG0061,Nagpur,21623.36,ATM,ACC1194,ACC1194,2,5.09,2,3
TX000471,CUST00559,AG0043,Nagpur,18873.38,Payment Gateway,ACC1221,ACC1221,1,2.23,1,0
TX000472,CUST00400,AG0067,Nagpur,20814.96,Payment Gateway,ACC1123,ACC1123,1,1.48,0,0
TX000473,CUST00445,AG0077,Bengaluru,6399.96,Cards,ACC9038,ACC1047,2,2.64,4,0
TX000474,CUST00378,AG0033,Nagpur,13218.47,Payment Gateway,ACC1094,ACC1094,1,4.28,2,0
TX000475,CUST00152,AG0036,Pune,21141.04,UPI,ACC1165,ACC1165,0,1.11,3,0
TX000476,CUST00411,AG0079,Nashik,11284.39,IMPS,ACC1035,ACC1035,1,0.0,0,0
TX000477,CUST00145,AG0074,Bengaluru,14505.52,Cards,ACC9004,ACC1132,0,2.24,2,3
TX000478,CUST00676,AG0051,Delhi,54867.06,Cards,ACC1199,ACC1199,3,1.81,1,0
TX000479,CUST00736,AG0043,Bengaluru,20203.04,Payment Gateway,ACC9034,ACC1246,0,0.0,1,3
TX000480,CUST00594,AG0083,Mumbai,22103.46,Payment Gateway,ACC1041,ACC1041,0,3.35,1,2
TX000481,CUST00287,AG0005,Mumbai,14955.15,Wallet,ACC1224,ACC1224,1,2.91,0,0
TX000482,CUST00034,AG0005,Nagpur,95501.51,Cards,ACC1230,ACC1230,4,2.73,2,0
TX000483,CUST01002,AG0084,Pune,16617.23,UPI,ACC9009,ACC1036,0,0.0,2,0
TX000484,CUST00200,AG0059,Delhi,8909.43,Wallet,ACC1025,ACC1025,3,3.02,2,0
TX000485,CUST00824,AG0042,Pune,148173.0,ATM,ACC1103,ACC1103,0,2.79,0,0
TX000486,CUST01134,AG0022,Nashik,11595.07,IMPS,ACC9023,ACC1212,0,2.62,3,0
TX000487,CUST00368,AG0012,Bengaluru,169692.12,Cards,ACC9000,ACC1249,2,0.0,3,0
TX000488,CUST00555,AG0067,Nashik,3827.32,ATM,ACC9040,ACC1064,2,0.0,2,0
TX000489,CUST00010,AG0072,Mumbai,27427.89,Payment Gateway,ACC1154,ACC1154,2,0.0,0,0
TX000490,CUST00972,AG0064,Mumbai,10273.73,IMPS,ACC1076,ACC1076,1,0.0,3,0
TX000491,CUST00361,AG0021,Pune,26286.37,IMPS,ACC1026,ACC1026,2,4.01,1,0
TX000492,CUST00668,AG0030,Pune,20649.28,Payment Gateway,ACC1101,ACC1101,1,2.37,0,0
TX000493,CUST00297,AG0028,Delhi,24322.97,IMPS,ACC1027,ACC1027,1,4.81,0,0
TX000494,CUST00066,AG0089,Delhi,65603.49,IMPS,ACC9008,ACC1138,2,1.48,0,1
TX000495,CUST01133,AG0030,Pune,20880.83,Wallet,ACC1087,ACC1087,5,2.68,1,1
TX000496,CUST00506,AG0032,Nagpur,23955.46,ATM,ACC9027,ACC1142,4,4.5,1,0
TX000497,CUST01033,AG0005,Nashik,29202.91,Wallet,ACC1240,ACC1240,2,0.0,0,0
TX000498,CUST00026,AG0089,Bengaluru,22836.42,NEFT,ACC1042,ACC1042,0,0.73,1,0
TX000499,CUST01196,AG0004,Nashik,25393.8,Payment Gateway,ACC1235,ACC1235,1,0.57,3,0
TX000500,CUST00003,AG0081,Pune,16140.78,ATM,ACC1237,ACC1237,0,0.0,5,0
TX000501,CUST00166,AG0080,Nagpur,37885.62,Payment Gateway,ACC1106,ACC1106,0,1.84,0,0
TX000502,CUST00749,AG0047,Mumbai,53586.12,ATM,ACC1238,ACC1238,2,2.63,0,0
TX000503,CUST01189,AG0090,Mumbai,115049.5,NEFT,ACC1244,ACC1244,0,6.07,0,0
TX000504,CUST00708,AG0058,Nashik,27219.16,Cards,ACC9023,ACC1141,2,0.23,0,0
TX000505,CUST00179,AG0011,Nashik,57957.54,UPI,ACC9029,ACC1033,0,0.0,0,0
TX000506,CUST01067,AG0081,Pune,28724.8,NEFT,ACC9013,ACC1254,1,1.17,0,0
TX000507,CUST01065,AG0083,Nagpur,22372.53,Payment Gateway,ACC1118,ACC1118,2,0.83,1,0
TX000508,CUST00912,AG0059,Nagpur,66661.78,NEFT,ACC1271,ACC1271,0,1.07,8,1
TX000509,CUST00934,AG0022,Delhi,122548.69,Payment Gateway,ACC9018,ACC1024,2,3.27,0,0
TX000510,CUST00903,AG0034,Nagpur,9999.65,UPI,ACC1162,ACC1162,2,2.21,1,3
TX000511,CUST00052,AG0052,Nashik,111491.02,ATM,ACC1273,ACC1273,0,1.06,2,0
TX000512,CUST01175,AG0086,Mumbai,122343.81,Cards,ACC1148,ACC1148,0,2.76,0,0
TX000513,CUST00823,AG0080,Mumbai,24792.48,UPI,ACC1059,ACC1059,1,2.53,0,0
TX000514,CUST01103,AG0058,Bengaluru,34821.57,ATM,ACC9005,ACC1142,0,0.0,1,0
TX000515,CUST00876,AG0048,Nashik,21078.78,NEFT,ACC1184,ACC1184,0,1.35,1,0
TX000516,CUST00910,AG0095,Nashik,48334.15,Wallet,ACC1110,ACC1110,2,3.53,1,1
